x, y
0.22018354726854933, 75.63106790873948
0.2422019624706035, 75.45631089708067
0.26146784899040404, 75.22330048156849
0.28073403788620066, 74.99029086603164
0.2972476980997436, 74.75728125049477
0.31376135831328605, 74.52427163495793
0.3330275472090821, 74.29126201942105
0.3550459624111363, 73.99999980000617
0.37431184893093733, 73.82524278834737
0.39082581152047474, 73.65048497671322
0.4128439243465345, 73.35922275729831
0.43211011324233, 73.18446574563951
0.45688075475064166, 72.83495092234656
0.4816513962589539, 72.54368870293166
0.517431245368293, 72.19417467961404
0.5504588681713739, 71.78640805241838
0.5834861885984594, 71.4368924291501
0.6137615850952822, 71.02912580195445
0.6357796979213414, 70.79611698639292
0.6550458868171374, 70.56310657088073
0.6798165283254491, 70.21359254756311
0.7073393961400195, 69.98058213205093
0.729357811342073, 69.6310681087333
0.7541284528503848, 69.45631029709918
0.7706421130639277, 69.22330148153765
0.8036697358670087, 68.75728065051328
0.8339451323638315, 68.46601923107372
0.8614680001784019, 68.17475621168347
0.8889908679929717, 67.88349479224391
0.9137615095012839, 67.70873698060976
0.9440366036221113, 67.18446514565801
0.9715597738126766, 66.89320372621845
0.9935778866387351, 66.6019407068282
1.0211010568293004, 66.31067928738864
1.0486239246438702, 65.90291266019298
1.073394566152182, 65.6699022446808
1.1036696602730105, 65.32038822136317
1.1339450567698333, 64.91262159416752
1.1559634719718874, 64.73786378253337
1.1807341134801992, 64.33009715533771
1.208256981294769, 64.09708673982553
1.2330276228030812, 63.80582532038595
1.260550490617651, 63.45630969711767
1.2880733584322208, 63.10679567380006
1.315596226246791, 62.87378525828787
1.3458716227436138, 62.52427123497025
1.376146716864442, 62.11650460777459
1.4036698870550066, 61.82524158838436
1.4449541887768618, 61.35922235731065
1.4752292828976892, 61.00970833399304
1.5027524530882543, 60.66019431067542
1.538532302197593, 60.31067868740713
1.5688073963184213, 59.90291206021148
1.6073394717340186, 59.55339803689386
1.6348623395485882, 59.262135017503624
1.6623855097391531, 58.91262099418601
1.689908377553723, 58.563105370917725
1.7174312453682925, 58.27184395147816
1.7422018868766054, 57.98058253203859
1.7669725283849171, 57.74757211652641
1.794495396199487, 57.398056493258125
